url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/yves-saint-laurent/young-sexy-lovely-980.html,young-sexy-lovely,yves-saint-laurent,France,women,367,686,2007.0,"pear, black currant, italian mandarin","cherry blossom, magnolia, peach","musk, cedar, amber",unknown,,fruity,floral,citrus,fresh,sweet
https://www.fragrantica.com/perfume/atelier-cologne/iris-rebelle-48137.html,iris-rebelle,atelier-cologne,USA,unisex,367,647,2018.0,"calabrian bergamot, black pepper, orange blossom","iris, lavender, may rose","white musk, guaiac wood, patchouli",unknown,,iris,powdery,fresh spicy,woody,citrus
https://www.fragrantica.com/perfume/diesel/plus-plus-feminine-3670.html,plus-plus-feminine,diesel,Italy,women,367,1169,1997.0,"pineapple, bitter orange, cassis, fruity notes, lily-of-the-valley","milk, coconut, lily, cherry, big strawberry, red apple, orchid, jasmine, magnolia","vanille, musk, nutmeg, sandalwood, orris root, amber, virginia cedar",nathalie feisthauer,,lactonic,sweet,coconut,vanilla,powdery
https://www.fragrantica.com/perfume/cacharel/yes-i-am-pink-first-53157.html,yes-i-am-pink-first,cacharel,France,women,368,508,2019.0,"raspberry, pear","jasmine, ginger flower, orange blossom","milk, cardamom, ambroxan, sandalwood",unknown,,fruity,sweet,warm spicy,white floral,lactonic
https://www.fragrantica.com/perfume/maison-martin-margiela/flower-market-15260.html,flower-market,maison-martin-margiela,France,women,368,1621,2012.0,"freesia, green leaves","tuberose, jasmine sambac, egyptian jasmine, rose de mai","peach, oakmoss, cedar",jacques cavallier,marie salamagne,white floral,floral,tuberose,green,rose
https://www.fragrantica.com/perfume/ralph-lauren/polo-earth-provencial-sage-83219.html,polo-earth-provencial-sage,ralph-lauren,USA,unisex,368,28,2023.0,"green mandarin, petitgrain, neroli, bergamot","sage, rosemary, basil, lavender, wild lavender","vetiver, bourbon geranium, sandalwood",unknown,,aromatic,fresh spicy,herbal,citrus,woody
https://www.fragrantica.com/perfume/valentino/valentino-donna-born-in-roma-yellow-dream-64615.html,valentino-donna-born-in-roma-yellow-dream,valentino,Italy,women,368,1319,2021.0,lemon,rose,white musk,unknown,,musky,citrus,rose,powdery,aromatic
https://www.fragrantica.com/perfume/viktor-rolf/spicebomb-night-vision-eau-de-toilette-53344.html,spicebomb-night-vision-eau-de-toilette,viktor-rolf,Netherlands,men,368,1238,2019.0,"granny smith apple, cardamom, green mandarin, grapefruit","pepper, sage, nutmeg, red chilli pepper, clove, geranium","tonka bean, woody notes, almond",nathalie lorson,pierre negrin,warm spicy,fresh spicy,aromatic,citrus,fruity
https://www.fragrantica.com/perfume/aesop/ouranon-84977.html,ouranon,aesop,Australia,unisex,368,97,2023.0,"lavender, elemi, petitgrain","hay, chamomile, frankincense","myrrh, patchouli, tonka bean",barnabe fillion,,amber,herbal,fresh spicy,aromatic,green
https://www.fragrantica.com/perfume/cacharel/amor-amor-l-eau-flamingo-43515.html,amor-amor-l-eau-flamingo,cacharel,France,women,369,91,2017.0,"coca-cola, grapefruit, black currant","magnolia, rose, jasmine","vanilla, musk, amber",unknown,,citrus,coca-cola,floral,fruity,warm spicy
https://www.fragrantica.com/perfume/cacharel/yes-i-am-glorious-64934.html,yes-i-am-glorious,cacharel,France,women,369,658,2021.0,"peach, mandarin orange","frangipani, tiare flower, magnolia","sweet notes, milk, sandalwood, white cedar extract",unknown,,sweet,lactonic,fruity,floral,citrus
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-profondo-parfum-90451.html,acqua-di-gio-profondo-parfum,giorgio-armani,Italy,men,369,437,2024.0,"marine notes, green mandarin",mimosa,"patchouli, labdanum",unknown,,marine,citrus,aromatic,salty,patchouli
https://www.fragrantica.com/perfume/giorgio-armani/air-di-gioia-36599.html,air-di-gioia,giorgio-armani,Italy,women,369,1059,2016.0,"salt, neroli, mandarin orange","peony, orange blossom, ylang-ylang","cypress, moss, patchouli, cashmere wood",unknown,,woody,floral,fresh,citrus,salty
https://www.fragrantica.com/perfume/lancome/attraction-183.html,attraction,lancome,France,women,369,1415,2003.0,"gardenia, ylang-ylang, neroli","iris, tuberose, orange blossom, jasmine, bulgarian rose","musk, cedar, patchouli, light amber, vanilla",christian biecher,daniela (roche) andrier,white floral,woody,powdery,iris,yellow floral
https://www.fragrantica.com/perfume/mugler/aura-mugler-45639.html,aura-mugler,mugler,France,women,369,9582,2017.0,"rhubarb leaf, bergamot","green notes, orange blossom, ylang-ylang, pear","bourbon vanilla, woody notes, amberwood, sandalwood, coumarin",unknown,,green,woody,vanilla,sweet,fruity
https://www.fragrantica.com/perfume/prada/kiss-collection-prada-candy-l-eau-kiss-30660.html,kiss-collection-prada-candy-l-eau-kiss,prada,Italy,women,369,110,2015.0,citruses,sweet pea,"musk, benzoin, caramel",daniela (roche) andrier,,sweet,floral,musky,amber,caramel
https://www.fragrantica.com/perfume/valentino/rock-n-rose-pret-a-porter-3010.html,rock-n-rose-pret-a-porter,valentino,Italy,women,369,251,2008.0,"cassis, bergamot, green notes","rose, orange blossom, gardenia, lily-of-the-valley","vanilla, heliotrope, orris root, sandalwood, musk",unknown,,rose,powdery,vanilla,white floral,green
https://www.fragrantica.com/perfume/viktor-rolf/liquid-diamonds-42764.html,liquid-diamonds,viktor-rolf,Netherlands,unisex,369,189,2017.0,pink pepper,"peony, bulgarian rose, jasmine, ylang-ylang","musk, patchouli",dora baghriche,,rose,musky,floral,fresh,powdery
https://www.fragrantica.com/perfume/gloria-vanderbilt/v-2179.html,v,gloria-vanderbilt,USA,women,369,80,1994.0,"fruits, floral notes, citruses","honey, water lily",woody notes,unknown,,floral,honey,sweet,woody,fruity
https://www.fragrantica.com/perfume/azzaro/azzaro-chrome-intense-31321.html,azzaro-chrome-intense,azzaro,France,men,37,286,2015.0,"hedione, bergamot, ginger, grapefruit","ozonic notes, lichen, water jasmine","mate, woodsy notes, musk, amber",unknown,,citrus,ozonic,fresh spicy,fresh,aromatic
https://www.fragrantica.com/perfume/azzaro/wanted-girl-tonic-59732.html,wanted-girl-tonic,azzaro,France,women,37,232,2020.0,"kiwi, ginger","acai berry, datura","bamboo, tonka bean",unknown,,fruity,woody,tropical,warm spicy,white floral
https://www.fragrantica.com/perfume/cacharel/amor-amor-l-eau-24485.html,amor-amor-l-eau,cacharel,France,women,37,220,2014.0,"grapefruit, coca-cola","jasmine, rose","musk, vanilla, amber",unknown,,citrus,coca-cola,white floral,musky,vanilla
https://www.fragrantica.com/perfume/giorgio-armani/si-passione-eclat-de-parfum-71535.html,si-passione-eclat-de-parfum,giorgio-armani,Italy,women,37,843,2022.0,"black currant, calabrian bergamot","may rose, damask rose","white musk, madagascar vanilla",julie massé,,fruity,rose,musky,floral,citrus
https://www.fragrantica.com/perfume/giorgio-armani/si-white-28129.html,si-white,giorgio-armani,Italy,women,37,135,2014.0,blackcurrant syrup,"rose, freesia","vanilla, ambroxan, patchouli, woodsy notes",unknown,,fruity,vanilla,floral,woody,rose
https://www.fragrantica.com/perfume/lancome/connexion-193.html,connexion,lancome,France,women,37,135,2003.0,"blackberry, black currant, cassia","heliotrope, magnolia, hibiscus, rose","vanilla, patchouli, musk",unknown,,fruity,vanilla,powdery,floral,woody
https://www.fragrantica.com/perfume/mugler/mugler-show-18930.html,mugler-show,mugler,France,women,37,166,2013.0,bergamot,magnolia,white musk,unknown,,floral,citrus,musky,powdery,fresh spicy
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-rush-50714.html,polo-red-rush,ralph-lauren,USA,men,37,338,2018.0,"pineapple, mandarin orange, lemon, grapefruit","mint, red apple, orange blossom, lavender, saffron","musk, cedar, coffee",unknown,,citrus,fruity,aromatic,green,sweet
https://www.fragrantica.com/perfume/diesel/only-the-brave-street-50761.html,only-the-brave-street,diesel,Italy,men,37,206,2018.0,"basil, apple, bergamot, thyme","licorice, cardamom, hedione","vanilla, vetiver, amberwood, cedar, patchouli",nelly hachem-ruiz,,aromatic,fresh spicy,woody,vanilla,green
https://www.fragrantica.com/perfume/gloria-vanderbilt/vanderbilt-955.html,vanderbilt,gloria-vanderbilt,USA,women,37,4710,1982.0,"aldehydes, pineapple, orange blossom, lavender, green notes, bergamot","carnation, tuberose, ylang-ylang, orris root, jasmine, rose","vanilla, sandalwood, cinnamon, opoponax, musk, civet, vetiver",sophia grojsman,,white floral,warm spicy,sweet,woody,floral
https://www.fragrantica.com/perfume/cacharel/catch-me-15356.html,catch-me,cacharel,France,women,371,1465,2012.0,"petitgrain, italian mandarin","italian jasmine, tunisian orange blossom","almond milk, amber, woody notes",dominique ropion,,white floral,almond,citrus,nutty,sweet
https://www.fragrantica.com/perfume/cacharel/noa-summer-2012-14724.html,noa-summer-2012,cacharel,France,women,371,102,2012.0,"mandarin orange, lemon, red apple, coriander","sunflower, orange blossom, peony, frangipani","musk, coffee, benzoin",olivier cresp,,citrus,floral,sweet,musky,fresh
https://www.fragrantica.com/perfume/giorgio-armani/sky-di-gioia-43587.html,sky-di-gioia,giorgio-armani,Italy,women,371,982,2016.0,"litchi, pear","pink peony, rose","blackberry, white musk, cedar",unknown,,fruity,fresh,rose,floral,tropical
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-diamonds-summer-fraiche-for-women-15927.html,emporio-armani-diamonds-summer-fraiche-for-women,giorgio-armani,Italy,women,371,31,2012.0,"watery notes, green apple",peony,amber,unknown,,fresh,aquatic,floral,fruity,amber
https://www.fragrantica.com/perfume/lancome/idole-now-81792.html,idole-now,lancome,France,women,371,580,2023.0,rose,orchid,vanilla,unknown,,rose,floral,vanilla,powdery,sweet
https://www.fragrantica.com/perfume/maison-martin-margiela/mutiny-51657.html,mutiny,maison-martin-margiela,France,unisex,371,411,2018.0,"orange, mandarin orange","tuberose, pear, peach, orange blossom, apple, pink pepper, saffron","vanilla, leather, patchouli, agarwood (oud)",dominique ropion,,fruity,white floral,sweet,citrus,tuberose
https://www.fragrantica.com/perfume/maison-martin-margiela/from-the-garden-87457.html,from-the-garden,maison-martin-margiela,France,unisex,371,854,2023.0,"tomato leaf, green mandarin",geranium,patchouli,olivier cresp,sébastien cresp,aromatic,fresh spicy,green,citrus,patchouli
https://www.fragrantica.com/perfume/mugler/alien-goddess-supra-florale-82489.html,alien-goddess-supra-florale,mugler,France,women,371,525,2023.0,"prickly pear, cactus flower","jasmine sambac, immortelle","amber, musk, desert rose",unknown,,white floral,amber,floral,green,musky
https://www.fragrantica.com/perfume/ralph-lauren/chaps-2007-11854.html,chaps-2007,ralph-lauren,USA,men,371,28,2007.0,"lavender, mandarin orange, green notes","cardamom, suede, geranium, anise","musk, amber, patchouli, vetiver",unknown,,musky,lavender,aromatic,citrus,warm spicy
https://www.fragrantica.com/perfume/ralph-lauren/romance-parfum-66126.html,romance-parfum,ralph-lauren,USA,women,371,154,2021.0,"black currant blossom, pink pepper, violet leaves","may rose, jasmine, ylang-ylang","musk, patchouli",gabriela chelariu,,musky,rose,floral,soft spicy,patchouli
https://www.fragrantica.com/perfume/valentino/voce-viva-62754.html,voce-viva,valentino,Italy,women,371,3389,2020.0,"mandarin orange, bergamot, ginger","orange blossom, gardenia","vanilla, tonka bean, musk, sandalwood, oakmoss",amandine clerc-marie,honorine blanc,citrus,white floral,vanilla,sweet,powdery
https://www.fragrantica.com/perfume/viktor-rolf/spicebomb-dark-leather-93116.html,spicebomb-dark-leather,viktor-rolf,Netherlands,men,371,59,2024.0,"nutmeg, black pepper","cinnamon, frankincense","black leather, tobacco",unknown,,fresh spicy,warm spicy,cinnamon,tobacco,sweet
https://www.fragrantica.com/perfume/gloria-vanderbilt/vanderbilt-in-red-81846.html,vanderbilt-in-red,gloria-vanderbilt,USA,women,371,93,2023.0,"pink pepper, pear, bergamot","rose, black currant blossom, jasmine","cashmeran, vanilla, vetiver",unknown,,woody,rose,soft spicy,fruity,musky
https://www.fragrantica.com/perfume/cacharel/scarlett-6263.html,scarlett,cacharel,France,women,372,2894,2009.0,"pear, tea, amalfi lemon","jasmine, honeysuckle, african orange flower","white honey, musk, sandalwood",unknown,,white floral,sweet,fruity,honey,citrus
https://www.fragrantica.com/perfume/cacharel/yes-i-am-delicious-71610.html,yes-i-am-delicious,cacharel,France,women,372,660,2022.0,"cacao pod, hazelnut, cardamom, green mandarin","orange blossom, orange, indian jasmine","dark chocolate, sandalwood",alexis grugeon,honorine blanc,warm spicy,cacao,sweet,chocolate,woody
https://www.fragrantica.com/perfume/lancome/calypso-191.html,calypso,lancome,France,women,372,115,2003.0,"pepper, plum, pear, bergamot","rose, lily-of-the-valley, freesia, jasmine","patchouli, vanilla, raspberry",jacques cavallier,,fruity,sweet,fresh spicy,white floral,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/parisienne-eau-de-toilette-8514.html,parisienne-eau-de-toilette,yves-saint-laurent,France,women,372,472,2010.0,"rose, aldehydes","violet leaf, lily-of-the-valley","iris, suede, musk",sophia grojsman,sophie labbé,rose,ozonic,fresh,powdery,musky
https://www.fragrantica.com/perfume/roger-gallet/open-white-43791.html,open-white,roger-gallet,France,men,372,58,2013.0,"anise, yuzu, bergamot","incense, violet","tonka bean, iris, patchouli",unknown,,amber,violet,powdery,citrus,anis
https://www.fragrantica.com/perfume/azzaro/azzura-828.html,azzura,azzaro,France,women,373,356,1999.0,"mandarin orange, cassia, bergamot, red berries, lily-of-the-valley","apricot, black currant, jasmine, rose","yuzu, fig, vanilla",laurent bruyere,,fruity,citrus,green,sweet,aromatic
https://www.fragrantica.com/perfume/cacharel/amor-amor-summer-2012-14723.html,amor-amor-summer-2012,cacharel,France,women,373,231,2012.0,"grapefruit, pineapple, pomegranate","orange blossom, frangipani, rose","patchouli, cedar, sandalwood, amber",unknown,,woody,citrus,fruity,sweet,patchouli
https://www.fragrantica.com/perfume/cacharel/anais-anais-premier-delice-23871.html,anais-anais-premier-delice,cacharel,France,women,373,1521,2014.0,"pear, orange, bergamot, galbanum","peony, hyacinth","cacao, cedar",dora baghriche,olivier cresp,floral,fruity,sweet,fresh,green
https://www.fragrantica.com/perfume/cacharel/noa-l-eau-flamingo-44227.html,noa-l-eau-flamingo,cacharel,France,women,373,44,2017.0,"mandarin orange, green apple, black currant","peony, jasmine","white musk, benzoin",unknown,,floral,fresh,fruity,musky,citrus
https://www.fragrantica.com/perfume/cacharel/noa-dream-6058.html,noa-dream,cacharel,France,women,373,280,2009.0,"pepper, yuzu, litchi","gardenia, jasmine, peach","sandalwood, patchouli, amber",olivier cresp,,white floral,woody,fresh spicy,warm spicy,citrus
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gioia-jasmine-30621.html,acqua-di-gioia-jasmine,giorgio-armani,Italy,women,373,343,2015.0,"green apple, violet leaf, lemon, galbanum","water jasmine, jasmine","brown sugar, musk, cedar",unknown,,white floral,green,fruity,fresh,ozonic
https://www.fragrantica.com/perfume/giorgio-armani/emporio-remix-for-him-915.html,emporio-remix-for-him,giorgio-armani,Italy,men,373,193,2006.0,"star anise, bergamot, basil","cardamom, nutmeg, lily-of-the-valley","vetiver, licorice, cloves, white musk",unknown,,soft spicy,aromatic,fresh spicy,warm spicy,anis
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-in-love-with-you-52801.html,emporio-armani-in-love-with-you,giorgio-armani,Italy,women,373,1172,2019.0,"raspberry, black currant, sour cherry","rose, jasmine, wormwood",patchouli,unknown,,fruity,sweet,patchouli,woody,rose
https://www.fragrantica.com/perfume/lancome/tresor-l-eau-de-toilette-28511.html,tresor-l-eau-de-toilette,lancome,France,women,373,234,2014.0,"peach, bergamot","damask rose, sandalwood, violet, heliotrope, egyptian jasmine","nutmeg, milk, tonka bean, vanilla, musk, patchouli",dominique ropion,,powdery,vanilla,woody,floral,fresh spicy
https://www.fragrantica.com/perfume/mugler/alien-man-49503.html,alien-man,mugler,France,men,373,1688,2018.0,"anise, dill, mint, lavender, beech, thyme, lemon","leather, cashmere wood, osmanthus, pepper, geranium","white amber, cashmeran, vanilla",jean-christophe hérault,,fresh spicy,woody,aromatic,amber,green
https://www.fragrantica.com/perfume/prada/infusion-de-vanille-74476.html,infusion-de-vanille,prada,Italy,unisex,373,281,2022.0,"vanilla, bergamot, smoke","angelica, neroli",vanilla,unknown,,vanilla,citrus,powdery,musky,amber
https://www.fragrantica.com/perfume/valentino/v-ete-773.html,v-ete,valentino,Italy,women,373,238,2006.0,"violet, bulgarian rose, bamboo leaf, litchi","turkish rose, bulgarian rose, peony, jasmine, geranium","musk, sandalwood, patchouli, guaiac wood, cedar, amber",unknown,,woody,rose,powdery,floral,fresh
